VendorID,lpep_pickup_datetime,Lpep_dropoff_datetime,Store_and_fwd_flag,RateCodeID,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,improvement_surcharge,Total_amount,Payment_type,Trip_type 
2,5/1/2015 0:01,5/1/2015 0:18,N,1,-73.96609497,40.80475235,-73.9312439,40.8548584,1,4.39,16.5,0.5,0.5,0,0,,0.3,17.8,2,1
2,5/1/2015 0:01,5/1/2015 0:03,N,1,-73.91698456,40.76137543,-73.91040039,40.7617569,2,0.48,4,0.5,0.5,0,0,,0.3,5.3,1,1
2,5/1/2015 0:01,5/1/2015 0:01,N,1,-73.96229553,40.8104744,-73.95953369,40.76347351,1,4.36,16.5,0.5,0.5,3.56,0,,0.3,21.36,1,1
2,5/1/2015 0:01,5/1/2015 0:04,N,1,-73.91802979,40.77030182,-73.92969513,40.77396011,2,0.67,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,5/1/2015 0:01,5/1/2015 0:06,N,1,-73.96328735,40.7113266,-73.95720673,40.71060562,1,0.42,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,5/1/2015 0:01,5/1/2015 0:08,N,1,-73.91827393,40.8255806,-73.90599823,40.84674835,2,1.79,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
1,5/1/2015 0:01,5/1/2015 0:04,N,1,-73.91776276,40.77017212,-73.91065979,40.76747513,1,0.6,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,5/1/2015 0:02,5/1/2015 0:03,N,1,-73.99198914,40.69044495,-73.99364471,40.68703461,2,0.14,3,0.5,0.5,0,0,,0.3,4.3,2,1
2,5/1/2015 0:01,5/1/2015 0:04,N,1,-73.95101166,40.81006622,-73.94380951,40.81002426,1,0.5,4,0.5,0.5,1,0,,0.3,6.3,1,1
2,5/1/2015 0:01,5/1/2015 0:06,N,1,-73.98896027,40.69225693,-73.9834137,40.69610596,1,0.57,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,5/1/2015 0:01,5/1/2015 0:06,N,1,-73.9197464,40.7594223,-73.93480682,40.76691055,2,0.91,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,5/1/2015 0:02,5/1/2015 0:09,N,1,-73.95722961,40.71463776,-73.9581604,40.73354721,1,1.71,8,0.5,0.5,1.5,0,,0.3,10.8,1,1
2,5/1/2015 0:02,5/1/2015 0:23,N,1,-73.9254837,40.76173782,-73.89648438,40.69600677,1,12.63,35.5,0.5,0.5,0,0,,0.3,36.8,2,1
2,5/1/2015 0:01,5/1/2015 0:34,N,1,-73.94464111,40.71458054,-73.94025421,40.82048035,1,12.16,37.5,0.5,0.5,0,0,,0.3,38.8,2,1
1,5/1/2015 0:01,5/1/2015 0:09,N,1,-73.84433746,40.72088623,-73.86071777,40.7346344,3,1.6,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,5/1/2015 0:02,5/1/2015 0:05,N,1,-73.97924042,40.68302155,-73.97225952,40.67672729,2,0.65,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,5/1/2015 0:03,5/1/2015 0:05,N,1,-73.98178101,40.57678986,-73.99399567,40.57563782,1,0.68,-4.5,-0.5,-0.5,0,0,,-0.3,-5.8,2,1
2,5/1/2015 0:03,5/1/2015 0:09,N,1,-73.94563293,40.80794525,-73.94069672,40.81901169,1,1.21,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,5/1/2015 0:03,5/1/2015 0:11,N,1,-73.8963089,40.74622345,-73.89537048,40.73540115,1,1.74,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
2,5/1/2015 0:03,5/1/2015 0:12,N,1,-73.95707703,40.67310715,-73.97904205,40.68673706,1,1.71,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,5/1/2015 0:03,5/1/2015 0:13,N,1,-73.96152496,40.71640015,-73.9548111,40.69287109,1,2.26,9.5,0.5,0.5,2,0,,0.3,12.8,1,1
2,5/1/2015 0:03,5/1/2015 0:14,N,1,-73.88528442,40.74762344,-73.94599152,40.72737122,1,4.43,15,0.5,0.5,0,0,,0.3,16.3,2,1
2,5/1/2015 0:03,5/1/2015 0:16,N,1,-73.94247437,40.84193802,-73.96668243,40.79398346,1,5.2,16.5,0.5,0.5,0,0,,0.3,17.8,1,1
2,5/1/2015 0:02,5/1/2015 0:21,N,1,-73.91873169,40.69876099,-73.96252441,40.71004105,1,3.34,14,0.5,0.5,0,0,,0.3,15.3,2,1
2,5/1/2015 0:02,5/1/2015 0:22,N,1,-73.95713806,40.71442032,-73.97373962,40.75421143,2,5.37,20,0.5,0.5,0,0,,0.3,21.3,2,1
2,5/1/2015 0:02,5/1/2015 0:27,N,1,-73.96213531,40.7131958,-74.00187683,40.73955154,5,4.14,19.5,0.5,0.5,1.5,0,,0.3,22.3,1,1
2,5/1/2015 0:03,5/1/2015 0:28,N,1,-73.97800446,40.68682098,-74.02862549,40.63909912,5,4.91,20,0.5,0.5,4.26,0,,0.3,25.56,1,1
2,5/1/2015 0:03,5/1/2015 0:34,N,1,-73.84451294,40.75803757,-73.99720764,40.74160385,5,13.61,40,0.5,0.5,0,0,,0.3,41.3,2,1
2,5/1/2015 0:02,5/1/2015 0:37,N,1,-73.96446228,40.67329025,-73.98348999,40.7299614,3,5.81,26,0.5,0.5,0,0,,0.3,27.3,2,1
1,5/1/2015 0:02,5/1/2015 0:14,N,5,-73.92501068,40.86145782,-73.9026947,40.85334015,1,3.1,12,0,0,0,0,,0,12,1,2
1,5/1/2015 0:02,5/1/2015 0:13,N,1,-73.98765564,40.69197845,-74.00750732,40.67468262,1,2.1,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
2,5/1/2015 0:04,5/1/2015 0:05,N,5,-73.90679932,40.83149719,-73.90763855,40.8300209,1,0.1,8,0,0,0,0,,0,8,1,2
2,5/1/2015 0:06,5/1/2015 0:06,N,1,-73.95226288,40.78983307,-73.94792175,40.79571533,1,0.19,2.5,0.5,0.5,0,0,,0.3,3.8,2,1
2,5/1/2015 0:03,5/1/2015 0:07,N,1,-73.91887665,40.75909424,-73.91054535,40.76660538,1,0.86,5,0.5,0.5,1,0,,0.3,7.3,1,1
2,5/1/2015 0:06,5/1/2015 0:09,N,1,-73.93733978,40.8445015,-73.93293762,40.85034561,1,0.47,4,0.5,0.5,0,0,,0.3,5.3,2,1
2,5/1/2015 0:05,5/1/2015 0:09,N,1,-73.92227173,40.70624924,-73.94087982,40.70103836,1,1.12,5.5,0.5,0.5,1.2,0,,0.3,8,1,1
2,5/1/2015 0:06,5/1/2015 0:10,N,1,-73.95464325,40.73215866,-73.94850159,40.72135925,1,0.84,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,5/1/2015 0:03,5/1/2015 0:10,N,1,-73.91769409,40.77001953,-73.93109131,40.77400208,1,1.15,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,5/1/2015 0:05,5/1/2015 0:11,N,1,-73.84571075,40.72054672,-73.833992,40.71269226,1,1.06,6.5,0.5,0.5,1.56,0,,0.3,9.36,1,1
2,5/1/2015 0:03,5/1/2015 0:11,N,1,-73.96205139,40.8102684,-73.93762207,40.80444717,1,1.64,8,0.5,0.5,1.86,0,,0.3,11.16,1,1
2,5/1/2015 0:04,5/1/2015 0:12,N,1,-73.95529938,40.73681641,-73.94078827,40.72006989,1,1.78,8,0.5,0.5,2.79,0,,0.3,12.09,1,1
2,5/1/2015 0:06,5/1/2015 0:13,N,1,-73.9603653,40.71535873,-73.94254303,40.72512054,1,1.41,7,0.5,0.5,2.49,0,,0.3,10.79,1,1
2,5/1/2015 0:05,5/1/2015 0:13,N,1,-73.95813751,40.8153038,-73.93753052,40.8159256,1,1.81,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,5/1/2015 0:06,5/1/2015 0:13,N,1,-73.89041138,40.74685669,-73.87786102,40.73649979,1,1.13,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,5/1/2015 0:04,5/1/2015 0:14,N,1,-73.94730377,40.82509613,-73.9415741,40.80517197,1,1.99,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,5/1/2015 0:03,5/1/2015 0:14,N,1,-73.95191956,40.7991066,-73.9513855,40.82490158,1,2.11,10,0.5,0.5,2.26,0,,0.3,13.56,1,1
2,5/1/2015 0:05,5/1/2015 0:14,N,1,-73.92292023,40.82661819,-73.88871002,40.81804657,1,2.19,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
2,5/1/2015 0:06,5/1/2015 0:17,N,1,-73.80739594,40.70035553,-73.77366638,40.67842865,1,3.02,11,0.5,0.5,2.46,0,,0.3,14.76,1,1
2,5/1/2015 0:06,5/1/2015 0:19,N,1,-73.80718231,40.69936752,-73.75574493,40.71877289,1,3.96,13.5,0.5,0.5,0,0,,0.3,14.8,2,1
2,5/1/2015 0:06,5/1/2015 0:22,N,1,-73.9774704,40.68986511,-73.96872711,40.64874268,2,3.64,14.5,0.5,0.5,0,0,,0.3,15.8,1,1
2,5/1/2015 0:05,5/1/2015 0:25,N,1,-73.99398804,40.68154907,-73.91938782,40.70419312,1,4.72,18,0.5,0.5,3.86,0,,0.3,23.16,1,1
2,5/1/2015 0:05,5/1/2015 0:30,N,1,-73.94577026,40.79038239,-73.90238953,40.86065292,5,6.78,22,0.5,0.5,0,0,,0.3,23.3,2,1
2,5/1/2015 0:05,5/1/2015 0:31,N,1,-73.95755005,40.72225952,-73.99445343,40.75234222,1,6.43,23,0.5,0.5,4.86,0,,0.3,29.16,1,1
2,5/1/2015 0:06,5/1/2015 0:31,N,1,-73.96072388,40.71503448,-73.98529816,40.74786377,1,4.74,19.5,0.5,0.5,0,0,,0.3,20.8,2,1
1,5/1/2015 0:06,5/1/2015 0:21,N,1,-73.96543121,40.71061707,-73.97846222,40.68519211,1,3.6,13.5,0.5,0.5,0,0,,0.3,14.8,2,1
1,5/1/2015 0:06,5/1/2015 0:10,N,1,-73.91893005,40.75899124,-73.90931702,40.75868607,1,1.1,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
1,5/1/2015 0:05,5/1/2015 0:10,N,1,-73.95393372,40.58731079,-73.94239807,40.59256363,1,1,5.5,0.5,0.5,0.2,0,,0.3,7,1,1
1,5/1/2015 0:05,5/1/2015 0:14,N,1,-73.96922302,40.6764679,-73.99264526,40.69388199,1,2.2,9.5,0.5,0.5,0,0,,0.3,10.8,2,1
1,5/1/2015 0:05,5/1/2015 0:41,N,1,-73.95697021,40.71253967,-74.00679016,40.74152374,1,6,27,0.5,0.5,5.65,0,,0.3,33.95,1,1
1,5/1/2015 0:05,5/1/2015 0:19,N,1,-73.85451508,40.74272537,-73.89624023,40.75301743,2,2.8,12,0.5,0.5,0,0,,0.3,13.3,2,1
1,5/1/2015 0:03,5/1/2015 0:17,N,1,-73.88516235,40.74411392,-73.92111969,40.7645607,1,2.6,11.5,0.5,0.5,0,0,,0.3,12.8,1,1
1,5/1/2015 0:04,5/1/2015 0:12,N,1,-73.9549942,40.68884277,-73.92456055,40.68244553,1,2.2,9,0.5,0.5,0,0,,0.3,10.3,2,1
1,5/1/2015 0:04,5/1/2015 0:08,N,1,-73.95163727,40.81203842,-73.95167542,40.81976318,1,0.9,5,0.5,0.5,0.1,0,,0.3,6.4,1,1
2,5/1/2015 0:06,5/1/2015 0:08,N,1,-73.95787811,40.72177887,-73.95750427,40.72516251,1,0.4,3.5,0.5,0.5,0,0,,0.3,4.8,1,1
2,5/1/2015 0:07,5/1/2015 0:09,N,1,-73.93935394,40.82143784,-73.94530487,40.81327057,2,0.54,4,0.5,0.5,0,0,,0.3,5.3,2,1
2,5/1/2015 0:08,5/1/2015 0:09,N,1,-73.8809967,40.7480545,-73.88506317,40.74414825,2,0.28,3,0.5,0.5,0,0,,0.3,4.3,2,1
2,5/1/2015 0:07,5/1/2015 0:11,N,1,-73.95218658,40.78998566,-73.94750214,40.79921341,5,0.87,5,0.5,0.5,1.26,0,,0.3,7.56,1,1
2,5/1/2015 0:07,5/1/2015 0:12,N,1,-73.98122406,40.68993759,-73.96001434,40.6890564,1,1.09,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,5/1/2015 0:09,5/1/2015 0:12,N,1,-73.97114563,40.68510818,-73.97325897,40.6946106,1,0.67,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,5/1/2015 0:09,5/1/2015 0:13,N,1,-73.94046021,40.8146019,-73.9383316,40.82386017,1,1.09,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
2,5/1/2015 0:09,5/1/2015 0:14,N,1,-73.95456696,40.82064056,-73.9397583,40.83503342,1,1.35,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,5/1/2015 0:08,5/1/2015 0:14,N,1,-73.84418488,40.7218132,-73.85243225,40.73141098,1,0.94,6,0.5,0.5,1.82,0,,0.3,9.12,1,1
2,5/1/2015 0:11,5/1/2015 0:13,N,1,-73.94126892,40.80783844,-73.94921112,40.80189896,1,0.82,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
2,5/1/2015 0:08,5/1/2015 0:14,N,1,-73.94572449,40.80873871,-73.93803406,40.81783676,2,1.08,6.5,0.5,0.5,1.56,0,,0.3,9.36,1,1
2,5/1/2015 0:04,5/1/2015 0:12,N,1,-73.80705261,40.69909286,-73.78276825,40.6890831,5,1.81,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,5/1/2015 0:05,5/1/2015 0:14,N,1,-73.82821655,40.71333313,-73.8118515,40.76533127,1,5.38,16,0.5,0.5,1,0,,0.3,18.3,1,1
2,5/1/2015 0:05,5/1/2015 0:15,N,1,-73.84470367,40.72218323,-73.81276703,40.73204041,1,2.06,9.5,0.5,0.5,2.16,0,,0.3,12.96,1,1
2,5/1/2015 0:04,5/1/2015 0:16,N,1,-73.89103699,40.74695206,-73.86319733,40.7560997,1,2.09,10,0.5,0.5,0,0,,0.3,11.3,2,1
2,5/1/2015 0:04,5/1/2015 0:17,N,1,-73.92563629,40.76764679,-73.88472748,40.74972153,1,3.43,13,0.5,0.5,0,0,,0.3,14.3,2,1
2,5/1/2015 0:05,5/1/2015 0:18,N,1,-73.95526886,40.73588943,-73.96045685,40.71524811,1,2.46,11.5,0.5,0.5,0,0,,0.3,12.8,2,1
2,5/1/2015 0:03,5/1/2015 0:19,N,1,-73.95462799,40.73313141,-73.96369934,40.68274689,1,4.65,16,0.5,0.5,4.32,0,,0.3,21.62,1,1
2,5/1/2015 0:06,5/1/2015 0:21,N,1,-73.8460083,40.72072983,-73.9056778,40.74710083,6,4.2,15.5,0.5,0.5,3.36,0,,0.3,20.16,1,1
2,5/1/2015 0:05,5/1/2015 0:22,N,1,-73.96207428,40.71326828,-73.91598511,40.69815445,1,3.49,14,0.5,0.5,3.06,0,,0.3,18.36,1,1
2,5/1/2015 0:05,5/1/2015 0:23,N,1,-73.95722198,40.72564697,-73.98148346,40.72473526,1,3.42,15,0.5,0.5,0,0,,0.3,16.3,2,1
2,5/1/2015 0:06,5/1/2015 0:25,N,1,-73.92584991,40.8283577,-73.97241211,40.78623581,2,5.92,20.5,0.5,0.5,4.36,0,,0.3,26.16,1,1
2,5/1/2015 0:06,5/1/2015 0:25,N,1,-73.98714447,40.69041061,-73.94648743,40.64918137,5,4.46,16.5,0.5,0.5,0,0,,0.3,17.8,2,1
2,5/1/2015 0:05,5/1/2015 0:13,N,1,-73.93540955,40.69733429,-73.91123962,40.6945076,1,1.73,8.5,0.5,0.5,0,0,,0.3,9.8,2,1
2,5/1/2015 0:06,5/1/2015 0:28,N,1,-73.96115112,40.71464539,-73.99744415,40.74668503,1,4.76,18.5,0.5,0.5,3.96,0,,0.3,23.76,1,1
2,5/1/2015 0:06,5/1/2015 0:27,N,1,-73.95664978,40.71883774,-73.8829422,40.7429657,1,5.01,18.5,0.5,0.5,0,0,,0.3,19.8,2,1
2,5/1/2015 0:04,5/1/2015 0:29,N,1,-73.95741272,40.72233963,-73.98485565,40.66706085,1,5.87,22,0.5,0.5,0,0,,0.3,23.3,2,1
2,5/1/2015 0:05,5/1/2015 0:33,N,1,-73.97263336,40.67737961,-73.98002625,40.7269783,1,4.42,21,0.5,0.5,0,0,,0.3,22.3,2,1
1,5/1/2015 0:06,5/1/2015 0:10,N,1,-73.98148346,40.57678223,-74.00082397,40.57542801,3,1.1,5.5,0.5,0.5,0,0,,0.3,6.8,2,1
1,5/1/2015 0:05,5/1/2015 0:09,N,1,-73.95431519,40.58739471,-73.93939209,40.58678436,1,0.8,4.5,0.5,0.5,0,0,,0.3,5.8,2,1
1,5/1/2015 0:05,5/1/2015 0:13,N,1,-73.89099884,40.74672699,-73.89366913,40.7539978,1,0.9,7,0.5,0.5,0,0,,0.3,8.3,2,1
1,5/1/2015 0:05,5/1/2015 0:10,N,1,-73.98878479,40.6891861,-73.97446442,40.686203,1,0.8,6,0.5,0.5,1.45,0,,0.3,8.75,1,1
1,5/1/2015 0:06,5/1/2015 0:26,N,1,-73.95941162,40.71632767,-73.96723175,40.75824356,1,5.2,19,0.5,0.5,0,0,,0.3,20.3,2,1
1,5/1/2015 0:04,5/1/2015 0:23,N,1,-73.95802307,40.7216301,-73.97492981,40.75303268,1,6,20,0.5,0.5,5.3,0,,0.3,26.6,1,1
1,5/1/2015 0:04,5/1/2015 0:15,N,1,-73.9414444,40.80951691,-73.9679718,40.80220413,1,2.1,10,0.5,0.5,2.25,0,,0.3,13.55,1,1
1,5/1/2015 0:04,5/1/2015 0:06,N,1,-73.91374969,40.80776978,-73.91374969,40.80776978,3,0.3,3.5,0.5,0.5,5,0,,0.3,9.8,1,1
1,5/1/2015 0:03,5/1/2015 0:12,N,1,-73.95123291,40.80508041,-73.96414948,40.80961227,1,1.6,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,5/1/2015 0:08,5/1/2015 0:10,N,1,-73.95966339,40.71816635,-73.96320343,40.72050095,1,0.25,3,0.5,0.5,1.29,0,,0.3,5.59,1,1
2,5/1/2015 0:09,5/1/2015 0:10,N,1,-73.95339966,40.7283287,-73.9551239,40.73527145,1,0.48,3.5,0.5,0.5,0,0,,0.3,4.8,2,1
2,5/1/2015 0:07,5/1/2015 0:11,N,1,-73.93682861,40.81244659,-73.94084167,40.81745148,1,0.55,4.5,0.5,0.5,0.75,0,,0.3,6.55,1,1
2,5/1/2015 0:11,5/1/2015 0:11,N,5,-73.92340851,40.67465973,-73.92341614,40.67464447,1,0,16,0,0,0,0,,0,16,1,2
2,5/1/2015 0:07,5/1/2015 0:12,N,5,-73.88367462,40.85626602,-73.88896179,40.84810257,1,0.76,7,0,0,0,0,,0,7,2,2
2,5/1/2015 0:09,5/1/2015 0:13,N,1,-73.95359039,40.79074478,-73.95261383,40.78161621,1,0.89,5,0.5,0.5,0,0,,0.3,6.3,2,1
2,5/1/2015 0:10,5/1/2015 0:13,N,1,-73.91824341,40.81632233,-73.91745758,40.82135391,1,0.41,4,0.5,0.5,1.59,0,,0.3,6.89,1,1
2,5/1/2015 0:07,5/1/2015 0:13,N,1,-73.95685577,40.7209816,-73.94864655,40.72847748,1,0.97,6,0.5,0.5,1.82,0,,0.3,9.12,1,1
2,5/1/2015 0:07,5/1/2015 0:14,N,1,-73.95567322,40.68102264,-73.95589447,40.65905762,1,1.71,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,5/1/2015 0:08,5/1/2015 0:13,N,1,-73.94739532,40.83082962,-73.9385376,40.83769608,1,0.98,6,0.5,0.5,0,0,,0.3,7.3,2,1
2,5/1/2015 0:08,5/1/2015 0:14,N,1,-73.80708313,40.6992836,-73.82046509,40.68763733,1,1.59,7.5,0.5,0.5,0,0,,0.3,8.8,1,1
2,5/1/2015 0:10,5/1/2015 0:15,N,1,-73.92980957,40.67932892,-73.9537735,40.682827,1,1.39,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,5/1/2015 0:09,5/1/2015 0:16,N,1,-73.98011017,40.67699432,-73.99234772,40.65980911,1,1.51,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,5/1/2015 0:12,5/1/2015 0:16,N,1,-73.91780853,40.77007675,-73.8970108,40.7673912,1,1.93,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,5/1/2015 0:10,5/1/2015 0:15,N,1,-73.91941071,40.83294296,-73.9152298,40.81856155,1,1.54,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,5/1/2015 0:07,5/1/2015 0:16,N,1,-73.94041443,40.83942795,-73.95881653,40.81586075,5,1.92,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,5/1/2015 0:07,5/1/2015 0:16,N,1,-73.9633255,40.6937294,-73.95605469,40.71417618,1,2.02,9,0.5,0.5,2.06,0,,0.3,12.36,1,1
2,5/1/2015 0:12,5/1/2015 0:16,N,1,-73.98095703,40.68070221,-73.97343445,40.67271042,1,0.99,5.5,0.5,0.5,1.36,0,,0.3,8.16,1,1
2,5/1/2015 0:10,5/1/2015 0:17,N,1,-73.88642883,40.74737549,-73.91465759,40.74323654,1,1.5,7,0.5,0.5,0,0,,0.3,8.3,2,1
2,5/1/2015 0:11,5/1/2015 0:17,N,1,-73.93332672,40.71002579,-73.95478058,40.70705795,1,1.27,6.5,0.5,0.5,1,0,,0.3,8.8,1,1
2,5/1/2015 0:12,5/1/2015 0:18,N,1,-73.9646225,40.6830368,-73.98180389,40.69840622,1,1.76,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,5/1/2015 0:07,5/1/2015 0:17,N,1,-73.9375,40.82365036,-73.86568451,40.92028427,1,8.18,22.5,0.5,0.5,0,0,,0.3,23.8,2,1
2,5/1/2015 0:10,5/1/2015 0:18,N,1,-73.97706604,40.68339157,-73.93436432,40.66721344,2,2.9,10.5,0.5,0.5,2.36,0,,0.3,14.16,1,1
2,5/1/2015 0:12,5/1/2015 0:18,N,1,-73.92189789,40.76039886,-73.91563416,40.77967072,1,1.81,7.5,0.5,0.5,0,0,,0.3,8.8,2,1
2,5/1/2015 0:12,5/1/2015 0:19,N,1,-73.91083527,40.77596283,-73.93304443,40.77077484,1,1.7,8,0.5,0.5,1.86,0,,0.3,11.16,1,1
2,5/1/2015 0:08,5/1/2015 0:19,N,1,-73.98157501,40.57659149,-74.01000214,40.57609558,1,1.96,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,5/1/2015 0:11,5/1/2015 0:19,N,1,-73.96685028,40.71046829,-73.96025085,40.69416809,1,1.33,7.5,0.5,0.5,1.76,0,,0.3,10.56,1,1
2,5/1/2015 0:08,5/1/2015 0:20,N,1,-73.9881897,40.67521667,-73.95269775,40.65294266,1,3.2,12,0.5,0.5,0,0,,0.3,13.3,1,1
2,5/1/2015 0:11,5/1/2015 0:19,N,1,-73.94992065,40.80169296,-73.93798828,40.82794189,1,2.18,9,0.5,0.5,0,0,,0.3,10.3,2,1
2,5/1/2015 0:09,5/1/2015 0:20,N,1,-73.96352386,40.71020889,-73.98406219,40.72532654,1,2.51,11,0.5,0.5,2,0,,0.3,14.3,1,1
2,5/1/2015 0:12,5/1/2015 0:20,N,1,-73.95537567,40.73662186,-73.94992828,40.71101379,1,1.89,8,0.5,0.5,0,0,,0.3,9.3,2,1
2,5/1/2015 0:07,5/1/2015 0:21,N,1,-73.95758057,40.71777725,-73.98478699,40.72421265,5,2.66,12.5,0.5,0.5,2.76,0,,0.3,16.56,1,1
2,5/1/2015 0:07,5/1/2015 0:21,N,1,-73.95821381,40.71732712,-73.91130829,40.70861816,1,3.23,12.5,0.5,0.5,2.76,0,,0.3,16.56,1,1
2,5/1/2015 0:11,5/1/2015 0:21,N,1,-73.92323303,40.81655502,-73.95196533,40.77897644,1,3.12,11.5,0.5,0.5,0,0,,0.3,12.8,2,1
2,5/1/2015 0:09,5/1/2015 0:25,N,1,-73.93701172,40.70225143,-73.93943024,40.75166321,1,4.28,15.5,0.5,0.5,1.5,0,,0.3,18.3,1,1
2,5/1/2015 0:11,5/1/2015 0:25,N,1,-73.96954346,40.68947983,-73.95842743,40.73474121,3,4.02,14,0.5,0.5,3.06,0,,0.3,18.36,1,1
2,5/1/2015 0:09,5/1/2015 0:26,N,1,-73.95761871,40.7222023,-73.96834564,40.67926788,1,3.63,14.5,0.5,0.5,3.16,0,,0.3,18.96,1,1
2,5/1/2015 0:10,5/1/2015 0:27,N,1,-73.95727539,40.71828842,-73.9620285,40.76302719,1,4.71,17,0.5,0.5,0,0,,0.3,18.3,2,1
2,5/1/2015 0:09,5/1/2015 0:26,N,1,-73.88452911,40.83094025,-73.94328308,40.78920746,1,5.27,18,0.5,0.5,0,0,,0.3,19.3,2,1
2,5/1/2015 0:06,5/1/2015 0:26,N,1,-73.97027588,40.68068695,-74.00722504,40.70528412,1,4.71,16.5,0.5,0.5,0,0,,0.3,17.8,2,1
2,5/1/2015 0:10,5/1/2015 0:27,N,1,-73.93708801,40.70927811,-73.98004913,40.72940063,1,3.94,15.5,0.5,0.5,0,0,,0.3,16.8,2,1
2,5/1/2015 0:07,5/1/2015 0:31,N,1,-73.88321686,40.75585175,-73.88925171,40.74703979,2,3.61,17.5,0.5,0.5,0,0,,0.3,18.8,2,1
2,5/1/2015 0:11,5/1/2015 0:32,N,1,-73.9553833,40.73666382,-73.9154129,40.77065659,1,4.1,17.5,0.5,0.5,1,0,,0.3,19.8,1,1
2,5/1/2015 0:11,5/1/2015 0:33,N,1,-73.97982025,40.66882706,-73.89803314,40.6493988,1,5.88,20.5,0.5,0.5,0,0,,0.3,21.8,2,1
2,5/1/2015 0:07,5/1/2015 0:34,N,1,-73.9568634,40.71268463,-73.98013306,40.78358841,1,8.51,28.5,0.5,0.5,4.2,0,,0.3,34,1,1
2,5/1/2015 0:12,5/1/2015 0:39,N,1,-73.89162445,40.74898529,-73.70347595,40.72153854,1,14.49,41,0.5,0.5,5,0,,0.3,47.3,1,1
2,5/1/2015 0:11,5/1/2015 0:39,N,1,-73.95741272,40.71456146,-73.98258972,40.77722549,1,6.86,25,0.5,0.5,6,0,,0.3,32.3,1,1
2,5/1/2015 0:07,5/1/2015 0:40,N,1,-73.92206573,40.75527573,-73.93264771,40.71386337,5,5,22.5,0.5,0.5,0,0,,0.3,23.8,2,1
2,5/1/2015 0:05,5/1/2015 0:10,N,1,-73.95747375,40.8013916,-73.94039154,40.81465149,1,1.59,6.5,0.5,0.5,0,0,,0.3,7.8,2,1
2,5/1/2015 0:04,5/1/2015 0:10,N,1,-73.94108582,40.79636383,-73.95493317,40.78349304,1,1.48,7,0.5,0.5,0,0,,0.3,8.3,1,1
